index,resp,emg,eda,pzt
2632,482,508,505,511
2633,480,508,505,512
2634,476,509,505,513
2635,472,508,504,513
2636,468,509,505,513
2637,463,510,504,513
2638,459,508,505,514
2639,455,510,504,513
2640,452,506,505,513
2641,450,512,504,513
2642,448,508,505,512
2643,447,510,504,512
2644,446,511,504,510
2645,446,510,504,510
2646,446,509,505,510
2647,446,509,504,510
2648,446,507,504,510
2649,447,509,504,510
2650,449,509,504,509
2651,451,510,504,510
2652,454,510,504,511
2653,458,507,504,512
2654,462,508,504,512
2655,466,510,504,513
2656,470,510,504,514
2657,475,513,504,514
2658,479,512,504,513
2659,483,507,504,514
2660,486,510,504,514
2661,489,512,504,514
2662,491,507,504,513
2663,493,506,504,513
2664,495,507,504,512
2665,496,508,504,511
2666,498,512,504,511
2667,499,508,504,511
2668,500,508,504,510
2669,501,510,504,511
2670,502,511,504,510
2671,502,510,504,510
2672,503,507,504,510
2673,503,507,503,511
2674,504,508,504,511
2675,504,510,503,511
2676,505,509,504,512
2677,506,506,503,512
2678,507,507,503,512
2679,508,510,503,513
2680,509,511,504,512
2681,509,509,503,512
2682,510,509,504,513
2683,511,508,503,513
2684,512,510,503,513
2685,514,512,503,512
2686,515,505,503,512
2687,515,508,503,512
2688,514,506,503,513
2689,513,505,503,511
2690,513,507,503,511
2691,513,505,503,511
2692,513,506,503,510
2693,512,508,503,511
2694,510,513,503,512
2695,508,510,503,512
2696,508,506,503,512
2697,509,508,502,512
2698,510,508,503,512
2699,510,509,502,512
2700,509,505,503,512
2701,507,509,502,512
2702,505,507,503,511
2703,501,505,502,512
2704,498,505,503,513
2705,494,509,502,512
2706,491,506,503,512
2707,487,509,502,512
2708,484,508,503,512
2709,482,510,502,510
2710,481,510,502,510
2711,480,512,502,511
2712,480,507,502,512
2713,479,507,502,511
2714,479,508,502,511
2715,479,510,502,510
2716,479,505,502,512
2717,480,509,502,512
2718,482,508,502,512
2719,485,511,502,512
2720,488,508,502,512
2721,493,504,502,512
2722,496,509,502,512
2723,500,508,501,513
2724,505,508,502,514
2725,509,510,501,514
2726,513,510,502,514
2727,518,509,501,514
2728,520,508,502,513
2729,523,509,501,512
2730,525,507,502,512
2731,527,509,501,511
2732,529,509,502,511
2733,531,509,501,510
2734,532,507,502,510
2735,534,508,501,510
2736,536,508,501,510
2737,536,509,501,511
2738,537,506,501,511
2739,538,508,501,511
2740,539,508,501,512
2741,538,510,501,512
2742,539,509,501,513
2743,539,510,500,512
2744,540,510,501,513
2745,540,510,500,512
2746,541,512,501,513
2747,542,512,500,512
2748,544,508,501,513
2749,545,508,500,513
2750,546,509,501,513
2751,547,512,500,513
2752,549,511,501,512
2753,549,508,500,512
2754,551,508,501,512
2755,552,508,500,511
2756,553,510,500,511
2757,551,512,500,511
2758,550,505,501,510
2759,549,509,500,510
2760,548,509,500,510
2761,547,509,500,511
2762,547,508,500,511
2763,546,510,500,512
2764,545,507,500,512
2765,545,509,500,513
2766,545,511,500,513
2767,546,511,499,514
2768,547,507,500,514
2769,546,508,500,515
2770,544,507,500,515
2771,540,509,500,515
2772,536,509,500,514
2773,531,509,499,513
2774,527,507,500,512
2775,522,511,499,511
2776,519,507,500,511
2777,515,510,499,511
2778,513,507,500,511
2779,512,505,499,510
2780,511,508,499,510
2781,510,508,499,510
2782,509,504,499,510
2783,508,508,499,512
2784,508,508,499,512
2785,508,505,499,513
2786,508,508,499,514
2787,509,511,499,515
2788,510,510,499,515
2789,513,510,499,515
2790,516,504,499,514
2791,518,507,499,513
2792,522,510,499,512
2793,524,507,499,512
2794,526,509,499,512
2795,529,508,499,510
2796,532,510,499,510
2797,534,510,499,509
2798,536,507,499,510
2799,537,510,499,510
2800,539,508,499,510
2801,540,509,499,511
2802,541,506,499,511
2803,541,507,499,512
2804,542,508,499,511
2805,542,508,498,511
2806,542,508,499,511
2807,542,507,498,512
2808,542,510,499,512
2809,542,509,498,511
2810,542,511,499,511
2811,542,504,498,511
2812,543,509,499,511
2813,544,509,498,512
2814,545,510,499,512
2815,547,510,498,512
2816,548,507,499,512
2817,549,509,498,511
2818,550,508,499,511
2819,550,512,498,512
2820,551,504,499,511
2821,552,512,498,512
2822,553,507,498,512
2823,555,512,498,512
2824,553,509,498,512
2825,551,513,498,513
2826,550,508,498,513
2827,548,508,498,513
2828,547,505,498,512
2829,547,505,497,513
2830,547,507,498,513
2831,547,509,497,513
2832,547,510,498,513
2833,547,510,497,513
2834,546,507,498,513
2835,546,511,497,513
2836,545,507,498,512
2837,543,505,497,512
2838,539,510,498,512
2839,535,507,497,512
2840,530,507,497,512
2841,525,510,497,511
2842,520,510,498,511
2843,516,507,497,511
2844,512,506,497,510
2845,510,508,497,510
2846,507,509,497,510
2847,504,511,497,511
2848,503,510,497,512
2849,502,509,497,512
2850,500,508,497,512
2851,500,510,497,513
2852,500,504,497,513
2853,500,507,497,513
2854,502,508,497,513
2855,504,505,497,513
2856,505,510,497,513
2857,508,510,496,513
2858,511,507,497,513
2859,515,511,496,513
2860,518,506,497,513
2861,522,513,496,512
2862,526,505,497,512
2863,529,511,496,511
2864,532,507,497,511
2865,536,510,496,509
2866,539,508,497,510
2867,542,511,496,510
2868,544,507,497,509
2869,547,508,496,509
2870,548,507,496,510
2871,550,510,496,511
2872,551,508,496,510
2873,551,511,496,510
2874,551,508,496,511
2875,551,507,496,513
2876,551,507,496,514
2877,551,505,496,515
2878,551,507,496,515
2879,551,511,496,515
2880,552,504,496,515
2881,552,511,496,514
2882,553,506,496,513
2883,554,511,496,513
2884,555,509,496,513
2885,556,510,496,512
2886,558,510,496,511
2887,558,511,496,511
2888,560,509,496,509
2889,562,506,496,509
2890,562,512,496,509
2891,562,513,496,509
2892,561,511,496,510
2893,559,508,495,510
2894,559,510,496,510
2895,559,510,496,510
2896,558,508,496,512
2897,556,510,495,512
2898,553,507,496,512
2899,553,510,495,512
2900,554,511,496,513
2901,555,509,495,513
2902,556,505,495,512
2903,555,515,495,512
2904,553,511,496,512
2905,550,507,495,511
2906,545,509,495,511
2907,540,508,495,512
2908,536,510,495,511
2909,530,512,495,511
2910,526,510,495,510
2911,522,510,495,511
2912,520,505,495,511
2913,518,510,495,510
2914,517,510,495,511
2915,516,508,495,511
2916,516,508,495,511
2917,515,510,495,512
2918,515,503,495,513
2919,514,511,495,514
2920,515,508,495,514
2921,516,508,494,514
2922,518,505,495,514
2923,521,508,494,512
2924,524,508,495,511
2925,527,512,494,511
2926,531,508,495,511
2927,536,510,494,511
2928,540,508,494,510
2929,543,507,494,509
2930,546,505,495,510
2931,549,509,494,510
2932,551,508,494,509
2933,553,512,494,509
2934,555,510,494,509
2935,557,507,494,510
2936,558,508,494,511
2937,559,508,494,511
2938,560,508,494,512
2939,561,508,494,513
2940,561,508,494,513
2941,562,512,494,513
2942,562,505,494,515
2943,563,511,494,514
2944,563,509,494,515
2945,564,508,494,515
2946,565,507,494,513
2947,566,511,493,512
2948,567,508,494,513
2949,568,511,494,512
2950,569,510,494,512
2951,570,505,494,511
2952,571,505,494,511
2953,572,511,493,510
2954,572,504,494,509
2955,574,508,493,508
2956,575,507,494,508
2957,575,509,493,508
2958,574,509,493,509
2959,573,510,493,510
2960,573,502,493,511
2961,574,509,493,511
2962,574,506,493,512
2963,572,508,493,512
2964,570,508,493,513
2965,568,509,493,514
2966,568,508,493,514
2967,568,510,493,514
2968,569,508,493,514
2969,569,510,493,513
2970,568,504,493,513
2971,566,511,493,514
2972,563,508,493,513
2973,560,507,492,512
2974,556,508,493,511
2975,552,510,492,511
2976,549,507,493,511
2977,545,508,492,511
2978,543,511,493,511
2979,540,510,492,511
2980,540,509,493,512
2981,538,508,492,512
2982,537,508,492,511
2983,536,512,492,511
2984,536,508,493,513
2985,536,510,492,514
2986,536,508,492,514
2987,536,512,492,513
2988,539,505,492,512
2989,543,509,492,512
2990,547,504,492,512
2991,552,508,492,511
2992,558,505,492,511
2993,562,510,492,511
2994,567,507,492,511
2995,572,510,492,510
2996,577,506,492,509
2997,581,510,492,509
2998,584,514,492,508
2999,587,514,492,509
3000,590,508,492,510
3001,592,508,492,510
3002,594,505,492,511
3003,596,510,491,511
3004,598,508,492,513
3005,600,509,492,514
3006,601,505,492,515
3007,603,511,492,514
3008,605,507,492,513
3009,606,510,491,514
3010,607,502,492,513
3011,609,510,492,513
3012,610,506,492,513
3013,612,507,491,513
3014,614,504,492,513
3015,617,510,491,513
3016,619,504,491,513
3017,622,508,491,512
3018,624,507,492,512
3019,627,506,491,511
3020,629,504,491,510
3021,631,510,491,509
3022,633,508,491,510
3023,635,510,491,510
3024,637,508,491,511
3025,639,508,491,513
3026,641,508,491,514
3027,643,510,491,514
3028,644,505,491,514
3029,645,509,491,514
3030,647,506,491,514
3031,648,511,491,514
3032,648,506,491,514
3033,647,509,491,514
3034,647,508,491,512
3035,648,505,490,512
3036,649,508,491,512
3037,651,508,491,511
3038,652,511,491,510
3039,651,511,490,510
3040,649,512,491,510
3041,647,508,490,510
3042,643,507,491,510
3043,639,510,490,511
3044,635,509,491,511
3045,632,512,490,511
3046,628,507,490,512
3047,627,512,490,512
3048,625,511,490,512
3049,625,514,490,513
3050,626,505,490,513
3051,627,511,490,514
3052,628,507,490,514
3053,628,513,490,515
3054,630,505,490,515
3055,632,510,490,513
3056,636,507,490,512
3057,639,509,490,512
3058,642,511,490,511
3059,647,510,489,511
3060,651,510,490,511
3061,655,510,490,510
3062,658,508,490,510
3063,661,508,489,509
3064,664,505,490,510
3065,667,511,489,510
3066,669,507,489,510
3067,670,508,489,510
3068,671,504,490,511
3069,672,508,489,511
3070,674,509,489,511
3071,675,511,489,511
3072,675,504,489,512
3073,675,509,489,512
3074,675,508,489,513
3075,676,509,489,514
3076,676,508,489,514
3077,676,510,489,514
3078,676,511,489,513
3079,676,505,489,513
3080,677,508,489,512
3081,678,508,489,512
3082,679,508,489,511
3083,680,514,489,511
3084,681,508,489,510
3085,683,510,488,510
3086,684,507,489,510
3087,686,512,489,511
3088,687,508,489,511
3089,688,511,489,512
3090,688,507,489,511
3091,689,512,488,512
3092,690,509,488,512
3093,691,509,488,512
3094,691,507,488,512
3095,688,510,488,514
3096,687,507,488,515
3097,684,508,488,514
3098,682,510,488,513
3099,680,509,488,512
3100,678,504,488,511
3101,675,509,488,511
3102,672,509,488,512
3103,670,510,488,512
3104,668,504,488,512
3105,666,508,488,512
3106,664,501,488,511
3107,660,512,488,510
3108,655,506,488,511
3109,649,514,488,510
3110,643,506,488,510
3111,637,505,488,511
3112,630,507,488,511
3113,624,513,488,512
3114,618,504,488,512
3115,613,509,488,513
3116,609,508,488,513
3117,606,508,487,513
3118,603,505,488,514
3119,600,508,487,513
3120,597,507,488,513
3121,594,510,487,512
3122,591,510,488,512
3123,589,507,487,511
3124,588,512,487,511
3125,587,510,487,511
3126,587,509,487,511
3127,588,512,487,511
3128,589,507,487,509
3129,591,508,487,509
3130,592,507,487,509
3131,594,511,487,510
3132,594,509,487,511
3133,595,511,487,512
3134,595,508,487,513
3135,595,503,487,513
3136,594,506,487,514
3137,593,508,487,513
3138,592,510,487,513
3139,591,512,487,514
3140,590,506,487,514
3141,588,511,487,514
3142,587,506,487,513
3143,585,510,487,513
3144,584,499,487,511
3145,583,514,487,511
3146,582,503,487,510
3147,580,507,487,510
3148,579,508,487,510
3149,576,510,487,510
3150,574,508,487,509
3151,572,512,487,509
3152,570,506,487,509
3153,568,511,487,509
3154,566,508,487,510
3155,564,515,486,511
3156,561,507,486,511
3157,559,511,487,512
3158,556,508,486,513
3159,555,509,486,513
3160,555,508,486,513
3161,553,510,486,513
3162,550,506,486,514
3163,547,510,486,514
3164,544,505,486,514
3165,541,512,486,513
3166,539,505,486,512
3167,536,509,486,512
3168,532,506,486,511
3169,528,510,486,510
3170,525,507,486,509
3171,522,512,486,510
3172,520,506,486,509
3173,519,509,486,509
3174,516,504,486,510
3175,514,509,486,511
3176,510,511,486,512
3177,505,512,486,512
3178,499,506,486,513
3179,494,509,486,514
3180,488,505,486,514
3181,482,510,486,515
3182,477,508,486,513
3183,472,511,486,514
3184,468,507,486,513
3185,465,505,485,513
3186,463,510,485,512
3187,461,511,485,512
3188,459,505,485,511
3189,458,511,485,511
3190,457,508,485,510
3191,456,508,485,510
3192,456,509,485,509
3193,457,511,485,508
3194,458,508,485,508
3195,460,509,485,508
3196,462,509,485,509
3197,465,509,485,510
3198,468,507,485,511
3199,472,509,485,511
3200,476,509,485,512
3201,479,508,485,513
3202,483,508,485,513
3203,486,507,484,512
3204,489,507,485,513
3205,491,509,484,514
3206,493,505,485,515
3207,495,512,484,515
3208,496,509,485,515
3209,497,508,484,513
3210,498,504,484,512
3211,499,510,484,512
3212,500,508,484,511
3213,500,513,484,510
3214,501,509,484,510
3215,502,511,484,508
3216,503,506,484,508
3217,504,508,484,509
3218,505,507,484,508
3219,505,509,484,509
3220,507,507,484,509
3221,508,510,484,510
3222,509,507,484,511
3223,511,506,484,512
3224,512,507,484,513
3225,513,508,484,515
3226,514,508,484,516
3227,515,509,484,516
3228,518,507,484,516
3229,519,511,484,515
3230,519,510,484,515
3231,518,511,484,514
3232,517,511,484,513
3233,517,513,484,513
3234,518,506,484,510
3235,518,514,483,510
3236,518,508,484,509
3237,516,512,483,508
3238,515,509,483,507
3239,516,504,483,507
3240,517,510,483,507
3241,518,511,483,508
3242,519,510,483,510
3243,518,511,483,510
3244,516,508,483,512
3245,513,508,483,513
3246,511,511,483,513
3247,508,508,483,515
3248,504,506,483,515
3249,501,514,483,516
3250,498,508,483,515
3251,496,509,483,515
3252,495,510,483,515
3253,493,510,483,514
3254,492,505,483,513
3255,492,508,483,513
3256,491,509,483,512
3257,491,509,483,512
3258,490,507,483,511
3259,490,508,483,511
3260,491,508,483,510
3261,492,512,483,511
3262,495,505,483,510
3263,499,505,483,511
3264,503,509,483,512
3265,507,511,483,511
3266,511,505,483,512
3267,515,511,483,513
3268,519,507,482,513
3269,523,510,482,513
3270,526,508,482,514
3271,529,511,482,513
3272,531,506,482,513
3273,532,511,482,512
3274,533,506,482,511
3275,534,506,482,512
3276,535,507,482,511
3277,535,510,482,510
3278,536,508,482,510
3279,536,511,482,510
3280,536,509,482,511
3281,536,508,482,511
3282,536,508,482,511
3283,536,510,482,512
3284,537,508,482,511
3285,537,509,482,512
3286,537,509,482,513
3287,538,510,482,514
3288,538,508,482,514
3289,538,512,481,514
3290,539,505,481,514
3291,539,511,481,515
3292,540,510,482,515
3293,540,512,481,512
3294,540,509,481,513
3295,540,510,481,512
3296,540,506,481,511
3297,542,511,481,511
3298,542,504,481,510
3299,541,511,481,509
3300,539,508,481,510
3301,538,507,481,510
3302,537,508,481,510
3303,538,512,481,509
3304,537,510,481,510
3305,536,511,481,510
3306,533,508,481,511
3307,531,509,481,510
3308,531,508,481,511
3309,531,509,481,512
3310,531,513,481,512
3311,530,510,481,513
3312,529,508,481,514
3313,527,510,481,514
3314,524,511,481,513
3315,521,510,481,513
3316,519,507,481,513
3317,516,508,481,513
3318,513,506,481,512
3319,512,507,481,512
3320,511,510,481,511
3321,511,512,480,511
3322,512,508,480,511
3323,513,508,480,511
3324,515,508,480,511
3325,515,513,480,510
3326,516,507,480,510
3327,517,508,480,510
3328,518,509,480,510
3329,519,512,480,511
3330,521,510,480,511
3331,523,511,480,512
3332,526,509,480,512
3333,529,508,480,512
3334,533,507,480,514
3335,536,511,480,514
3336,540,509,480,514
3337,543,510,480,514
3338,545,507,480,514
3339,547,512,480,514
3340,548,511,480,513
3341,549,509,480,512
3342,549,511,480,511
3343,549,513,480,511
3344,549,508,480,510
3345,548,509,480,510
3346,548,507,480,510
3347,548,510,480,510
3348,548,504,480,510
3349,547,509,480,510
3350,547,506,480,510
3351,545,508,480,510
3352,544,509,480,511
3353,543,510,480,512
3354,543,508,479,513
3355,542,505,479,514
3356,542,503,479,515
3357,542,511,479,514
3358,541,503,479,514
3359,542,508,479,513
3360,542,510,479,512
3361,542,510,479,512
3362,541,510,479,511
3363,540,513,479,510
3364,540,508,479,509
3365,540,512,479,508
3366,541,508,479,508
3367,540,506,479,510
3368,538,497,479,510
3369,536,512,479,511
3370,533,511,479,511
3371,531,506,479,512
3372,531,493,479,512
3373,529,537,479,512
3374,527,486,478,512
3375,526,501,479,514
3376,525,555,479,513
3377,524,495,479,513
3378,524,496,479,512
3379,523,604,479,513
3380,521,495,478,513
3381,519,508,478,512
3382,515,499,478,511
3383,512,507,478,512
3384,509,578,478,511
3385,504,513,478,511
3386,500,467,478,510
3387,497,480,478,511
3388,494,545,478,511
3389,492,540,478,511
3390,490,513,479,511
3391,489,538,479,510
3392,488,505,478,511
3393,487,513,479,511
3394,486,473,479,512
3395,485,513,479,512
3396,485,532,479,512
3397,486,529,479,512
3398,487,499,479,513
3399,488,505,479,512
3400,491,484,479,513
3401,493,513,479,513
3402,496,507,479,514
3403,499,524,479,514
3404,502,494,479,514
3405,505,516,479,514
3406,508,536,479,515
3407,511,513,479,513
3408,513,520,479,513
3409,516,525,479,512
3410,518,509,479,510
3411,519,502,480,509
3412,521,504,479,508
3413,521,507,479,507
3414,523,507,479,508
3415,523,494,480,508
3416,524,526,479,508
3417,524,513,479,508
3418,525,505,479,509
3419,525,522,480,510
3420,526,508,479,511
3421,525,515,479,512
3422,526,505,479,513
3423,525,512,479,513
3424,526,510,479,514
3425,526,510,479,514
3426,526,508,479,514
3427,526,474,479,514
3428,526,525,479,513
3429,526,508,479,513
3430,526,506,479,512
3431,527,511,479,511
3432,527,508,479,511
3433,526,506,479,511
3434,527,505,479,511
3435,527,507,479,511
3436,528,502,479,511
3437,528,501,479,512
3438,527,494,478,512
3439,525,503,479,513
3440,524,508,478,512
3441,523,507,478,513
3442,523,509,478,514
3443,523,509,478,514
3444,521,508,478,514
3445,519,507,478,514
3446,518,509,478,514
3447,519,507,478,513
3448,519,495,478,513
3449,519,511,478,512
3450,519,526,478,512
3451,517,507,478,511
3452,515,513,477,511
3453,511,518,478,510
3454,507,502,477,509
3455,502,508,477,509
3456,497,507,477,509
3457,492,508,477,509
3458,488,509,477,510
3459,484,505,477,510
3460,481,513,477,510
3461,479,511,477,511
3462,476,552,477,511
3463,474,496,477,512
3464,472,508,477,512
3465,471,500,477,513
3466,469,504,476,514
3467,467,510,476,513
3468,467,503,476,515
3469,467,511,477,515
3470,467,507,476,513
3471,469,523,476,513
3472,471,508,476,514
3473,472,508,476,513
3474,475,499,476,513
3475,478,501,476,512
3476,480,488,476,512
3477,483,487,476,510
3478,486,500,476,509
3479,489,544,476,509
3480,491,515,476,508
3481,492,495,476,509
3482,494,522,476,509
3483,495,511,476,510
3484,496,496,476,511
3485,497,498,476,513
3486,497,505,476,515
3487,497,508,476,515
3488,498,508,476,515
3489,498,512,476,514
3490,498,504,476,514
3491,498,513,476,514
3492,499,507,476,513
3493,499,510,476,512
3494,500,517,476,512
3495,500,513,476,512
3496,502,504,476,511
3497,502,502,476,510
3498,503,510,476,510
3499,504,513,476,510
3500,505,508,476,510
3501,505,507,476,511
3502,506,505,476,511
3503,507,521,476,511
3504,509,496,476,512
3505,510,502,476,513
3506,510,504,476,512
3507,509,521,476,512
3508,508,493,476,513
3509,507,496,476,513
3510,507,515,476,513
3511,507,520,476,514
3512,505,515,476,513
3513,503,523,476,512
3514,501,513,476,511
3515,499,497,476,511
3516,500,522,476,511
3517,500,508,476,511
3518,500,503,476,511
3519,499,509,476,511
3520,498,503,476,511
3521,496,522,476,511
3522,493,514,476,511
3523,490,538,476,511
3524,487,504,476,511
3525,483,513,476,511
3526,480,505,476,511
3527,478,507,476,511
3528,476,501,476,511
3529,475,529,476,511
3530,475,504,476,511
3531,475,533,476,511
3532,475,513,476,511
3533,475,514,476,512
3534,475,507,476,512
3535,475,511,476,513
3536,476,511,476,512
3537,478,510,476,512
3538,480,506,476,512
3539,484,514,476,512
3540,488,523,475,511
3541,492,512,476,510
3542,496,495,475,510
3543,499,504,476,510
3544,503,505,475,509
3545,507,509,475,509
3546,509,500,475,509
3547,512,510,475,510
3548,513,510,475,511
3549,515,509,475,511
3550,515,507,475,512
3551,517,520,475,513
3552,518,511,475,512
3553,518,510,475,514
3554,519,500,475,514
3555,519,519,475,515
3556,519,505,475,516
3557,519,511,475,515
3558,519,511,475,514
3559,519,510,475,513
3560,519,517,475,512
3561,519,510,475,511
3562,519,513,475,511
3563,519,508,475,510
3564,520,500,475,510
3565,520,512,475,510
3566,521,502,475,511
3567,522,527,475,510
3568,523,512,475,511
3569,523,508,475,511
3570,523,511,474,512
3571,524,509,475,513
3572,524,524,474,513
3573,526,509,475,513
3574,527,512,474,513
3575,527,505,474,512
3576,527,514,474,513
3577,525,508,474,512
3578,524,505,474,511
3579,523,501,474,511
3580,524,502,474,511
3581,524,513,474,510
3582,521,544,474,510
3583,519,505,474,509
3584,518,505,474,510
3585,518,512,474,511
3586,518,510,474,511
3587,519,501,474,512
3588,519,500,474,512
3589,518,516,474,512
3590,516,501,474,513
3591,513,509,474,512
3592,511,510,474,513
3593,507,505,474,512
3594,505,506,473,512
3595,502,508,474,512
3596,500,499,473,513
3597,499,517,474,514
3598,498,506,473,514
3599,498,506,474,513
3600,499,523,473,512
3601,499,502,474,512
3602,500,506,473,512
3603,502,511,473,512
3604,504,507,473,513
3605,506,507,473,512
3606,509,507,473,513
3607,513,510,473,512
3608,517,506,473,512
3609,522,504,473,512
3610,526,514,473,512
3611,531,504,473,511
3612,535,504,473,512
3613,539,513,473,511
3614,543,509,473,512
3615,546,511,473,511
3616,550,510,473,512
3617,552,508,473,512
3618,556,504,473,513
3619,558,506,473,514
3620,561,504,473,514
3621,563,509,473,514
3622,565,499,473,513
3623,567,503,473,513
3624,568,499,473,512
3625,570,515,473,511
3626,571,508,473,510
3627,573,511,473,510
3628,574,507,473,510
3629,575,509,473,509
3630,576,505,473,508
3631,576,508,473,508
3632,578,506,472,507
3633,579,508,473,508
3634,581,508,472,509
3635,583,509,472,510
3636,584,504,472,511
3637,586,504,472,512
3638,588,518,472,511
3639,590,509,472,511
3640,591,509,472,512
3641,592,516,472,512
3642,593,515,472,513
3643,594,542,472,513
3644,595,485,472,514
3645,597,506,472,513
3646,599,508,472,513
3647,600,504,472,513
3648,599,503,472,513
3649,598,505,472,512
3650,597,510,472,512
3651,597,510,472,512
3652,598,504,472,511
3653,597,494,472,511
3654,596,512,472,511
3655,595,527,472,512
3656,595,512,472,512
3657,595,489,472,513
3658,595,510,472,512
3659,595,500,472,512
3660,594,505,472,513
3661,591,514,472,512
3662,589,493,471,513
3663,585,511,472,513
3664,582,499,471,513
3665,577,516,472,513
3666,574,503,471,512
3667,570,505,472,511
3668,568,511,471,510
3669,565,509,472,509
3670,563,513,471,510
3671,561,510,472,510
3672,559,503,471,510
3673,557,516,472,510
3674,555,499,471,510
3675,553,496,471,511
3676,552,514,471,512
3677,551,511,471,512
3678,550,517,471,512
3679,550,500,471,513
3680,551,508,470,513
3681,551,476,471,514
3682,552,504,470,514
3683,554,510,471,513
3684,556,515,470,513
3685,556,508,470,513
3686,558,515,470,513
3687,559,528,470,514
3688,559,520,469,513
3689,560,506,470,512
3690,559,508,469,511
3691,559,507,469,511
3692,559,504,469,510
3693,559,515,469,510
3694,557,505,468,510
3695,556,510,469,511
3696,555,518,468,511
3697,553,508,468,512
3698,552,512,468,512
3699,551,515,468,512
3700,549,506,467,512
3701,547,510,467,512
3702,545,500,467,513
3703,543,512,467,513
3704,542,513,466,513
3705,540,510,467,513
3706,539,515,466,513
3707,537,511,466,512
3708,537,505,465,513
3709,536,507,466,512
3710,534,508,465,513
3711,532,514,465,513
3712,531,531,465,513
3713,529,516,465,513
3714,528,491,464,512
3715,527,508,465,512
3716,526,496,464,512
3717,522,501,465,511
3718,519,511,464,510
3719,515,506,465,511
3720,512,504,465,510
3721,510,533,465,511
3722,508,500,465,511
3723,504,504,466,511
3724,500,493,466,512
3725,497,499,467,513
3726,495,524,467,514
3727,494,521,467,515
3728,494,503,467,514
3729,492,508,467,513
3730,490,502,467,513
3731,486,505,468,513
3732,483,511,467,512
3733,478,508,468,511
3734,473,522,468,511
3735,469,490,468,510
3736,464,513,468,509
3737,460,496,468,510
3738,456,517,468,508
3739,453,508,468,510
3740,451,514,468,510
3741,449,516,468,510
3742,448,515,468,510
3743,447,494,468,510
3744,446,536,468,509
3745,445,484,468,511
3746,444,507,468,511
3747,444,511,468,511
3748,444,497,468,511
3749,444,517,468,511
3750,446,507,468,512
3751,448,505,468,512
3752,451,509,468,512
3753,453,511,468,511
3754,455,498,468,512
3755,459,503,468,511
3756,462,512,468,512
3757,464,508,468,512
3758,467,513,468,513
3759,468,512,468,512
3760,470,519,468,511
3761,472,505,468,512
3762,473,504,468,511
3763,474,517,468,510
3764,474,508,468,510
3765,475,512,468,510
3766,476,501,467,510
3767,476,521,468,511
3768,476,506,467,512
3769,476,512,468,513
3770,476,497,467,513
3771,476,507,468,514
3772,476,497,467,514
3773,476,513,468,514
3774,476,511,467,514
3775,477,510,468,515
3776,478,497,467,513
3777,478,516,468,513
3778,479,505,467,512
3779,479,508,467,511
3780,480,516,467,511
3781,481,506,468,511
3782,481,510,467,510
3783,481,504,468,510
3784,482,503,467,511
3785,483,514,468,510
3786,483,504,467,511
3787,482,505,468,510
3788,481,507,467,511
3789,479,507,468,511
3790,479,500,467,512
3791,480,515,467,512
3792,480,497,467,513
3793,478,522,467,513
3794,476,490,467,513
3795,475,500,468,515
3796,475,508,467,513
3797,475,513,467,513
3798,476,509,467,514
3799,476,507,467,513
3800,475,522,467,513
3801,472,530,467,512
3802,470,506,467,512
3803,466,509,467,511
3804,463,514,467,511
3805,460,513,467,511
3806,457,506,467,511
3807,454,512,467,511
3808,452,523,467,511
3809,450,498,467,512
3810,449,522,467,512
3811,448,510,467,511
3812,448,505,467,511
3813,448,504,467,511
3814,447,502,467,511
3815,447,507,467,512
3816,447,511,467,512
3817,447,512,467,512
3818,449,508,467,512
3819,451,505,467,512
3820,454,520,467,513
3821,458,507,467,513
3822,461,506,467,512
3823,464,513,467,512
3824,468,503,467,511
3825,471,517,467,510
3826,473,511,466,510
3827,476,511,467,510
3828,478,510,466,509
3829,480,508,467,509
3830,481,508,466,510
3831,481,508,466,511
3832,483,506,466,512
3833,483,518,467,513
3834,484,505,466,513
3835,484,510,467,513
3836,484,513,466,514
3837,484,505,466,514
3838,483,507,466,514
3839,484,503,466,515
3840,483,508,466,515
3841,483,517,466,515
3842,483,516,465,513
3843,483,503,466,513
3844,483,501,466,512
3845,483,515,466,512
3846,483,509,466,512
3847,484,505,466,511
3848,484,515,466,510
3849,484,510,466,509
3850,484,509,466,508
3851,484,512,466,508
3852,484,510,465,508
3853,484,508,466,510
3854,484,509,465,510
3855,485,503,466,511
3856,486,510,465,511
3857,484,509,466,512
3858,482,508,465,514
3859,480,507,466,513
3860,478,507,465,514
3861,477,514,466,514
3862,477,497,465,513
3863,475,520,466,513
3864,472,507,465,513
3865,470,513,466,512
3866,469,513,465,512
3867,469,513,466,512
3868,469,507,465,512
3869,469,504,466,511
3870,468,509,465,511
3871,467,521,466,511
3872,464,505,465,511
3873,461,504,466,511
3874,458,515,465,511
3875,454,502,466,511
3876,451,510,465,511
3877,448,509,466,511
3878,444,513,465,511
3879,442,509,465,512
3880,440,514,465,513
3881,439,502,465,513
3882,438,511,465,514
3883,437,512,465,514
3884,437,509,465,513
3885,436,506,465,514
3886,435,508,465,513
3887,435,517,465,513
3888,436,505,464,513
3889,437,505,465,512
3890,440,505,465,513
3891,443,507,465,512
3892,446,508,464,513
3893,449,509,465,513
3894,452,512,464,512
3895,455,509,465,511
3896,458,517,464,511
3897,460,503,465,510
3898,463,511,464,510
3899,464,508,464,511
3900,465,504,464,511
3901,466,513,464,511
3902,467,510,464,511
